"field_name","Point_count_ID","Site","Species_common_name","Est_distance","PC_time","Time_of_day","Audio_visual","Notes"
12478,"19_11_27_03","VJR 2","Red-throated Barbet",30,"0:14:39","8:14:39 AM","A",""
12479,"19_11_27_03","VJR 2","Black-capped Babbler",10,"0:14:52","8:14:52 AM","A","also 17:43"
12480,"19_11_27_03","VJR 2",NA,60,"0:16:24","8:16:24 AM","A","mammall??"
12481,"19_11_27_03","VJR 2","Great Argus",50,"0:19:23","8:19:23 AM","A",""
12482,"19_11_27_03","VJR 2","Black-and-yellow Broadbill",30,"0:19:45","8:19:45 AM","A",""
12483,"19_11_27_04","VJR 2",NA,25,"0:00:02","9:00:02 AM","A","chloropsis sp?"
12484,"19_11_27_04","VJR 2","Picidae",10,"0:00:47","9:00:47 AM","A","hammering"
12485,"19_11_27_04","VJR 2","White-crowned Shama",30,"0:00:48","9:00:48 AM","A",""
12486,"19_11_27_04","VJR 2","Little Spiderhunter",3,"0:01:29","9:01:29 AM","A",""
12487,"19_11_27_04","VJR 2","Little Spiderhunter",5,"0:01:53","9:01:53 AM","A",""
12488,"20_01_23_3","D100 641","Sunda Frogmouth",40,"0:13:40","8:13:40 PM","A",""
12489,"19_11_27_04","VJR 2","Fluffy-backed Tit-babbler",30,"0:02:10","9:02:10 AM","A",""
12490,"19_11_27_04","VJR 2","Little Spiderhunter",15,"0:03:27","9:03:27 AM","A","song // also at 14:13"
12491,"19_11_27_04","VJR 2","White-crowned Shama",15,"0:04:36","9:04:36 AM","A",""
12492,"19_11_27_04","VJR 2","Sunbird",12,"0:04:50","9:04:50 AM","A",""
12493,"19_11_27_04","VJR 2","Chestnut-backed Scimitar Babbler",15,"0:06:32","9:06:32 AM","A",""
12494,"19_11_27_04","VJR 2","Large Woodshrike",18,"0:06:45","9:06:45 AM","A","also at 7:15, 8:12"
12495,"19_11_27_04","VJR 2","Malacopteron",15,"0:11:16","9:11:16 AM","A",""
12496,"19_11_27_04","VJR 2","Bornean Banded Pitta",17,"0:14:04","9:14:04 AM","A",""
12497,"19_11_27_04","VJR 2","Ashy Tailorbird",18,"0:14:32","9:14:32 AM","A",""
12498,"19_11_27_04","VJR 2","Yellow-rumped Flowerpecker",17,"0:16:29","9:16:29 AM","A",""
12499,"19_11_27_04","VJR 2","Crested Serpent Eagle",60,"0:17:10","9:17:10 AM","A",""
12500,"19_11_27_05","VJR 2","Crested Serpent Eagle",50,"0:00:36","10:00:36 AM","A","also at 17:33"
12501,"19_11_27_05","VJR 2","Green Iora",17,"0:00:39","10:00:39 AM","A",""
12502,"19_11_27_05","VJR 2","White-crowned Shama",30,"0:00:58","10:00:58 AM","A",""
12503,"19_11_27_05","VJR 2","Little Spiderhunter",1,"0:02:21","10:02:21 AM","A","song // also at 4:02"
12504,"19_11_27_05","VJR 2","Ashy Tailorbird",25,"0:02:34","10:02:34 AM","A",""
12505,"19_11_27_05","VJR 2","Rufous-fronted Babbler",45,"0:03:21","10:03:21 AM","A",""
12506,"19_11_27_05","VJR 2","Little Spiderhunter",15,"0:03:24","10:03:24 AM","A",""
12507,"19_11_27_05","VJR 2","Short-tailed Babbler",13,"0:06:11","10:06:11 AM","A",""
12508,"19_11_27_05","VJR 2","White-crowned Hornbill",50,"0:07:24","10:07:24 AM","A",""
12509,"19_11_27_05","VJR 2","Van Hasselt's Sunbird",18,"0:08:44","10:08:44 AM","A",""
12510,"19_11_27_05","VJR 2","Yellow-rumped Flowerpecker",20,"0:10:10","10:10:10 AM","A",""
12511,"19_11_27_05","VJR 2","Changeable Hawk-Eagle",50,"0:10:23","10:10:23 AM","A",""
12512,"19_11_27_05","VJR 2","Little Spiderhunter",6,"0:17:36","10:17:36 AM","A",""
12513,"19_11_27_05","VJR 2","Pycnonotus",8,"0:19:38","10:19:38 AM","A","AR/CVBU"
12514,"19_11_27_06","VJR 2","Rufous-fronted Babbler",20,"0:00:01","11:00:01 AM","A","also at 15:36"
12515,"19_11_27_06","VJR 2","White-crowned Shama",35,"0:00:51","11:00:51 AM","A",""
12516,"19_11_27_06","VJR 2","Little Spiderhunter",4,"0:02:14","11:02:14 AM","A",""
12517,"19_11_27_06","VJR 2","Human noise",1000,"0:02:22","11:02:22 AM","A","car"
12518,"19_11_27_06","VJR 2","Dark-throated Oriole",45,"0:02:45","11:02:45 AM","A",""
12519,"19_11_27_06","VJR 2","Spectacled Bulbul",28,"0:03:02","11:03:02 AM","A",""
12520,"19_11_27_06","VJR 2","Chestnut-backed Scimitar Babbler",7,"0:05:14","11:05:14 AM","V",""
12521,"19_11_27_06","VJR 2","Chestnut-backed Scimitar Babbler",7,"0:05:14","11:05:14 AM","V",""
12522,"19_11_27_06","VJR 2","Fluffy-backed Tit-babbler",7,"0:05:16","11:05:16 AM","V",""
12523,"19_11_27_06","VJR 2","Orthotomus",15,"0:06:01","11:06:01 AM","A","call"
12524,"19_11_27_06","VJR 2","Human noise",2,"0:06:27","11:06:27 AM","A","sneeze"
12525,"19_11_27_06","VJR 2","Little Spiderhunter",2,"0:08:24","11:08:24 AM","A",""
12526,"19_11_27_06","VJR 2","Chestnut-backed Scimitar Babbler",4,"0:09:24","11:09:24 AM","AV",""
12527,"19_11_27_06","VJR 2","Dark-necked Tailorbird",15,"0:11:48","11:11:48 AM","A",""
12528,"19_11_27_06","VJR 2","Smiths Giant Gecko",17,"0:12:34","11:12:34 AM","A",""
12529,"19_11_27_06","VJR 2","Human noise",2,"0:18:01","11:18:01 AM","A","cough"
12530,"19_11_27_06","VJR 2","Little Spiderhunter",2,"0:18:33","11:18:33 AM","A",""
12531,"19_11_28_01","OP3 843","Human noise",5,"0:00:00","6:09:00 AM","A","lorry + OP workers talking throughout almost all PC"
12532,"19_11_28_01","OP3 843","Yellow-vented Bulbul",10,"0:00:20","6:09:20 AM","A",""
12533,"19_11_28_01","OP3 843","Rufous-tailed Tailorbird",17,"0:01:24","6:10:24 AM","A","also at 16:51"
12534,"19_11_28_01","OP3 843","Yellow-bellied Prinia",10,"0:01:28","6:10:28 AM","A",""
12535,"19_11_28_01","OP3 843","Bold-striped Tit-babbler",8,"0:01:42","6:10:42 AM","A","also at 17:40"
12536,"19_11_28_01","OP3 843","Bold-striped Tit-babbler",15,"0:01:46","6:10:46 AM","A",""
12537,"19_11_28_01","OP3 843","Yellow-vented Bulbul",10,"0:02:06","6:11:06 AM","A",""
12538,"19_11_28_01","OP3 843","Greater Coucal",20,"0:02:35","6:11:35 AM","A","also at 14:43"
12539,"19_11_28_01","OP3 843","Malaysian Pied Fantail",17,"0:03:20","6:12:20 AM","A","also at 12:16"
12540,"19_11_28_01","OP3 843","Yellow-vented Bulbul",30,"0:03:34","6:12:34 AM","A",""
12541,"19_11_28_01","OP3 843","Human noise",30,"0:03:41","6:12:41 AM","A","rooster"
12542,"19_11_28_01","OP3 843","Yellow-vented Bulbul",15,"0:05:02","6:14:02 AM","A",""
12543,"19_11_28_01","OP3 843","Bornean Gibbon",1000,"0:06:32","6:15:32 AM","A","also at 17:57"
12544,"19_11_28_01","OP3 843","Yellow-bellied Prinia",8,"0:08:07","6:17:07 AM","A","call"
12545,"19_11_28_01","OP3 843","Crimson Sunbird",15,"0:09:15","6:18:15 AM","A",""
12546,"19_11_28_01","OP3 843","Rufous-tailed Tailorbird",25,"0:09:49","6:18:49 AM","A","also at 17:21"
12547,"19_11_28_01","OP3 843","Yellow-bellied Prinia",20,"0:10:29","6:19:29 AM","A",""
12548,"19_11_28_01","OP3 843","Bold-striped Tit-babbler",25,"0:10:40","6:19:40 AM","A",""
12549,"19_11_28_01","OP3 843","Oriental Magpie Robin",25,"0:11:50","6:20:50 AM","A","JA427 (when +- close)"
12550,"19_11_28_01","OP3 843","Human noise",40,"0:12:23","6:21:23 AM","A","cars etc."
12551,"19_11_28_01","OP3 843","Dicaeidae",10,"0:12:38","6:21:38 AM","A","YR/Orange-bellied Flowerpecker?"
12552,"19_11_28_01","OP3 843","Yellow-vented Bulbul",17,"0:14:18","6:23:18 AM","A",""
12553,"19_11_28_01","OP3 843","Yellow-vented Bulbul",17,"0:14:18","6:23:18 AM","A",""
12554,"19_11_28_01","OP3 843","Yellow-vented Bulbul",17,"0:14:18","6:23:18 AM","A",""
12555,"19_11_28_01","OP3 843","Malaysian Pied Fantail",25,"0:16:13","6:25:13 AM","A","also at 16:31"
12556,"19_11_28_02","OP3 843","Oriental Magpie Robin",10,"0:00:00","7:00:00 AM","A","constant until min7; als at 8:52"
12557,"19_11_28_02","OP3 843","Yellow-vented Bulbul",10,"0:00:10","7:00:10 AM","A",""
12558,"19_11_28_02","OP3 843","Yellow-vented Bulbul",10,"0:00:10","7:00:10 AM","A",""
12559,"19_11_28_02","OP3 843","Yellow-vented Bulbul",10,"0:00:10","7:00:10 AM","A",""
12560,"19_11_28_02","OP3 843","Yellow-bellied Prinia",12,"0:00:36","7:00:36 AM","A",""
12561,"19_11_28_02","OP3 843","Greater Coucal",20,"0:00:41","7:00:41 AM","A","also at 3:25, 7:20"
12562,"19_11_28_02","OP3 843","Bold-striped Tit-babbler",15,"0:00:46","7:00:46 AM","A","also at 7:25"
12563,"19_11_28_02","OP3 843","Bornean Gibbon",1000,"0:01:01","7:01:01 AM","A",""
12564,"19_11_28_02","OP3 843","Malaysian Pied Fantail",25,"0:01:10","7:01:10 AM","A",""
12565,"19_11_28_02","OP3 843","Bold-striped Tit-babbler",15,"0:01:19","7:01:19 AM","A",""
12566,"19_11_28_02","OP3 843","Rufous-tailed Tailorbird",20,"0:01:20","7:01:20 AM","A","also at 14:57, 18:20"
12567,"19_11_28_02","OP3 843","Yellow-vented Bulbul",20,"0:01:41","7:01:41 AM","A",""
12568,"19_11_28_02","OP3 843","Yellow-vented Bulbul",25,"0:01:54","7:01:54 AM","A",""
12569,"19_11_28_02","OP3 843","Bold-striped Tit-babbler",10,"0:03:34","7:03:34 AM","A",""
12570,"19_11_28_02","OP3 843","Spotted Dove",15,"0:03:46","7:03:46 AM","A","also at 7:15"
12571,"19_11_28_02","OP3 843","Yellow-bellied Prinia",12,"0:04:13","7:04:13 AM","A","also at 15:00"
12572,"19_11_28_02","OP3 843","Yellow-vented Bulbul",30,"0:04:45","7:04:45 AM","A",""
12573,"19_11_28_02","OP3 843","Human noise",10,"0:08:26","7:08:26 AM","A",""
12574,"19_11_28_02","OP3 843","Human noise",40,"0:10:25","7:10:25 AM","A",""
12575,"19_11_28_02","OP3 843","Human noise",7,"0:10:47","7:10:47 AM","A",""
12576,"19_11_28_02","OP3 843","Human noise",7,"0:11:05","7:11:05 AM","A",""
12577,"19_11_28_02","OP3 843","Spotted Dove",25,"0:12:15","7:12:15 AM","A",""
12578,"19_11_28_02","OP3 843","Crimson Sunbird",8,"0:12:50","7:12:50 AM","A","flew through"
12579,"19_11_28_02","OP3 843","Rufous-tailed Tailorbird",25,"0:13:48","7:13:48 AM","A","also at 17:53"
12580,"19_11_28_03","OP3 843","Yellow-bellied Prinia",10,"0:00:03","8:00:03 AM","A",""
12581,"19_11_28_03","OP3 843","Bold-striped Tit-babbler",20,"0:00:04","8:00:04 AM","A","also at 12:36"
12582,"19_11_28_03","OP3 843","Common Emerald Dove",35,"0:00:15","8:00:15 AM","A",""
12583,"19_11_28_03","OP3 843","Rufous-tailed Tailorbird",20,"0:00:39","8:00:39 AM","A","also at 7:54 (closer), 9:11, 16:03, 18:01"
12584,"19_11_28_03","OP3 843","Bold-striped Tit-babbler",15,"0:00:50","8:00:50 AM","A","also at 3:50, 5:52, 7:53"
12585,"19_11_28_03","OP3 843","Yellow-vented Bulbul",20,"0:01:28","8:01:28 AM","A",""
12586,"19_11_28_03","OP3 843","Crimson Sunbird",20,"0:01:55","8:01:55 AM","A",""
12587,"19_11_28_03","OP3 843","Crimson Sunbird",20,"0:01:55","8:01:55 AM","A",""
12588,"19_11_28_03","OP3 843","Malaysian Pied Fantail",25,"0:02:36","8:02:36 AM","A","also at 3:53, 12:09"
12589,"19_11_28_03","OP3 843","Bold-striped Tit-babbler",30,"0:02:55","8:02:55 AM","A",""
12590,"19_11_28_03","OP3 843","Human noise",40,"0:03:35","8:03:35 AM","A",""
12591,"19_11_28_03","OP3 843","Malaysian Pied Fantail",35,"0:05:06","8:05:06 AM","A",""
12592,"19_11_28_03","OP3 843","Rufous-tailed Tailorbird",35,"0:05:29","8:05:29 AM","A",""
12593,"19_11_28_03","OP3 843","Greater Coucal",25,"0:08:57","8:08:57 AM","A",""
12594,"19_11_28_03","OP3 843","Yellow-bellied Prinia",20,"0:09:30","8:09:30 AM","A",""
12595,"19_11_28_03","OP3 843","Oriental Magpie Robin",25,"0:10:16","8:10:16 AM","A",""
12596,"19_11_28_03","OP3 843","Spotted Dove",10,"0:11:49","8:11:49 AM","A",""
12597,"19_11_28_03","OP3 843","Orange-bellied Flowerpecker",10,"0:15:48","8:15:48 AM","A",""
12598,"19_11_28_03","OP3 843","Yellow-bellied Prinia",10,"0:16:20","8:16:20 AM","A","call"
12599,"19_11_28_03","OP3 843","Yellow-vented Bulbul",15,"0:17:11","8:17:11 AM","A",""
12600,"19_11_28_03","OP3 843","Yellow-vented Bulbul",15,"0:17:11","8:17:11 AM","A",""
12601,"19_11_28_03","OP3 843","Yellow-vented Bulbul",15,"0:17:11","8:17:11 AM","A",""
12602,"19_11_28_04","OP3 843","Crimson Sunbird",10,"0:00:07","9:00:07 AM","AV","also at 3:52"
12603,"19_11_28_04","OP3 843","Malaysian Pied Fantail",10,"0:00:26","9:00:26 AM","AV","soft contact calls; also at 10:31"
12604,"19_11_28_04","OP3 843","Malaysian Pied Fantail",10,"0:00:26","9:00:26 AM","AV",""
12605,"19_11_28_04","OP3 843","Bold-striped Tit-babbler",30,"0:00:30","9:00:30 AM","A",""
12606,"19_11_28_04","OP3 843","Yellow-vented Bulbul",17,"0:00:36","9:00:36 AM","A",""
12607,"19_11_28_04","OP3 843","Rufous-tailed Tailorbird",20,"0:01:32","9:01:32 AM","A",""
12608,"19_11_28_04","OP3 843","Oriental Magpie Robin",30,"0:02:03","9:02:03 AM","A","also at 4:33, 11:47, 18:40"
12609,"19_11_28_04","OP3 843","Rufous-tailed Tailorbird",30,"0:02:43","9:02:43 AM","A",""
12610,"19_11_28_04","OP3 843","Yellow-bellied Prinia",12,"0:04:10","9:04:10 AM","A",""
12611,"19_11_28_04","OP3 843","Yellow-bellied Prinia",25,"0:04:20","9:04:20 AM","A","also 6:02"
12612,"19_11_28_04","OP3 843","Yellow-vented Bulbul",25,"0:06:14","9:06:14 AM","A","also at 15:54"
12613,"19_11_28_04","OP3 843","Rufous-tailed Tailorbird",35,"0:07:27","9:07:27 AM","A",""
12614,"19_11_28_04","OP3 843","Bold-striped Tit-babbler",20,"0:07:49","9:07:49 AM","A","also at 13:12"
12615,"19_11_28_04","OP3 843","Ashy Tailorbird",40,"0:10:34","9:10:34 AM","A",""
12616,"19_11_28_04","OP3 843","Crimson Sunbird",12,"0:13:33","9:13:33 AM","A","contact calls; also 18:54"
12617,"19_11_28_04","OP3 843","Rufous-tailed Tailorbird",8,"0:19:50","9:19:50 AM","A",""
12618,"19_11_28_05","OP3 843","Bold-striped Tit-babbler",20,"0:00:24","10:00:24 AM","A","also at 3:42, 14:29, 16:14"
12619,"19_11_28_05","OP3 843","Yellow-vented Bulbul",25,"0:00:41","10:00:41 AM","A",""
12620,"19_11_28_05","OP3 843","Bold-striped Tit-babbler",40,"0:01:00","10:01:00 AM","A","also at 8:48"
12621,"19_11_28_05","OP3 843","Crimson Sunbird",20,"0:01:15","10:01:15 AM","A",""
12622,"19_11_28_05","OP3 843","Rufous-tailed Tailorbird",30,"0:02:31","10:02:31 AM","A",""
12623,"19_11_28_05","OP3 843","Yellow-bellied Prinia",18,"0:02:39","10:02:39 AM","A","call"
12624,"19_11_28_05","OP3 843","Yellow-bellied Prinia",20,"0:02:47","10:02:47 AM","A","also at 19:28"
12625,"19_11_28_05","OP3 843","Yellow-vented Bulbul",20,"0:02:53","10:02:53 AM","A",""
12626,"19_11_28_05","OP3 843","Malaysian Pied Fantail",20,"0:03:51","10:03:51 AM","A","also at 7:10 (calls), 17:30, 19:46"
12627,"19_11_28_05","OP3 843","Oriental Magpie Robin",30,"0:05:18","10:05:18 AM","A",""
12628,"19_11_28_05","OP3 843","Ashy Tailorbird",30,"0:06:51","10:06:51 AM","A",""
12629,"19_11_28_05","OP3 843","Crimson Sunbird",25,"0:08:31","10:08:31 AM","A","contact call"
12630,"19_11_28_05","OP3 843","Yellow-vented Bulbul",20,"0:09:40","10:09:40 AM","A","also at 14:10"
12631,"19_11_28_05","OP3 843","Rufous-tailed Tailorbird",40,"0:10:03","10:10:03 AM","A",""
12632,"19_11_28_05","OP3 843","Chestnut Munia",25,"0:10:42","10:10:42 AM","A",""
12633,"19_11_28_05","OP3 843","Rufous-tailed Tailorbird",20,"0:10:51","10:10:51 AM","A",""
12634,"19_11_28_05","OP3 843","Oriental Magpie Robin",25,"0:12:47","10:12:47 AM","A",""
12635,"19_11_28_05","OP3 843","Human noise",40,"0:13:54","10:13:54 AM","A",""
12636,"19_11_28_05","OP3 843","Human noise",15,"0:18:21","10:18:21 AM","A",""
12637,"19_11_28_06","OP3 843","Spotted Dove",35,"0:00:02","11:00:02 AM","A","also 7:51"
12638,"19_11_28_06","OP3 843","Rufous-tailed Tailorbird",18,"0:00:08","11:00:08 AM","A","also at 2:03, 5:10"
12639,"19_11_28_06","OP3 843","Bold-striped Tit-babbler",40,"0:00:33","11:00:33 AM","A",""
12640,"19_11_28_06","OP3 843","Rufous-tailed Tailorbird",35,"0:01:22","11:01:22 AM","A",""
12641,"19_11_28_06","OP3 843","Yellow-bellied Prinia",18,"0:02:00","11:02:00 AM","A","call"
12642,"19_11_28_06","OP3 843","Yellow-bellied Prinia",18,"0:02:20","11:02:20 AM","A",""
12643,"19_11_28_06","OP3 843","Yellow-vented Bulbul",25,"0:02:31","11:02:31 AM","A","also at 16:57"
12644,"19_11_28_06","OP3 843","Yellow-bellied Prinia",25,"0:04:04","11:04:04 AM","A",""
12645,"19_11_28_06","OP3 843","Crimson Sunbird",25,"0:04:30","11:04:30 AM","A","contact calls"
12646,"19_11_28_06","OP3 843","Chestnut Munia",20,"0:07:41","11:07:41 AM","A",""
12647,"19_11_28_06","OP3 843","Bold-striped Tit-babbler",30,"0:08:04","11:08:04 AM","A",""
12648,"19_11_28_06","OP3 843","Oriental Magpie Robin",35,"0:17:24","11:17:24 AM","A",""
12649,"19_12_02_01","OP Belian","Yellow-bellied Prinia",10,"0:00:00","6:00:00 PM","A",""
12650,"19_12_02_01","OP Belian","Yellow-vented Bulbul",15,"0:00:30","6:00:30 PM","A",""
12651,"19_12_02_01","OP Belian","Oriental Magpie Robin",15,"0:01:53","6:01:53 PM","A","also at 3:40"
12652,"19_12_02_01","OP Belian","Yellow-vented Bulbul",15,"0:01:59","6:01:59 PM","A",""
12653,"19_12_02_01","OP Belian","Human noise",25,"0:05:56","6:05:56 PM","A","lorry"
12654,"19_12_02_01","OP Belian","Malaysian Pied Fantail",8,"0:06:15","6:06:15 PM","A","calls"
12655,"19_12_02_01","OP Belian","Human noise",1,"0:09:53","6:09:53 PM","A",""
12656,"19_12_02_01","OP Belian","Malaysian Pied Fantail",7,"0:16:17","6:16:17 PM","A","soft calls"
12657,"19_12_02_02","OP Belian",NA,NA,"0:00:00","7:00:00 PM",NA,"No data"
12658,"19_12_02_03","OP Belian","Human noise",500,"0:01:17","8:01:17 PM","A","Bell ringing"
12659,"19_12_02_04","OP Belian",NA,NA,"0:00:00","9:00:00 PM",NA,"No data"
12660,"19_12_02_05","OP Belian",NA,NA,"0:00:00","10:00:00 PM",NA,"No data"
12661,"19_12_02_06","OP Belian",NA,NA,"0:00:00","11:00:00 PM",NA,"No data"
12662,"19_12_04_01","Riparian 2",NA,NA,"0:00:00","6:00:00 PM",NA,"No data"
12663,"19_12_04_02","Riparian 2",NA,NA,"0:00:00","7:00:00 PM",NA,"No data"
12664,"19_12_04_03","Riparian 2",NA,NA,"0:00:00","8:00:00 PM",NA,"No data"
12665,"19_12_04_04","Riparian 2",NA,NA,"0:00:00","9:00:00 PM",NA,"No data"
12666,"19_12_04_05","Riparian 2","Human noise",4,"0:08:32","10:08:32 PM","A","Continues until 9:30"
12667,"19_12_04_05","Riparian 2","Human noise",5,"0:16:22","10:16:22 PM","A",""
12668,"19_12_05_01","VJR 2",NA,NA,"0:00:00","6:00:00 PM",NA,"No data"
12669,"19_12_05_02","VJR 2",NA,NA,"0:00:00","7:00:00 PM",NA,"No data"
12670,"19_12_05_03","VJR 2",NA,NA,"0:00:00","8:00:00 PM",NA,"No data"
12671,"19_12_05_04","VJR 2","Human noise",7,"0:12:36","9:12:36 PM","A",""
12672,"19_12_05_04","VJR 2","Human noise",7,"0:17:06","9:17:06 PM","A",""
12673,"19_12_05_05","VJR 2","Human noise",7,"0:00:20","10:00:20 PM","A",""
12674,"19_12_05_05","VJR 2",NA,90,"0:01:10","10:01:10 PM","A","mammal?"
12675,"19_12_05_05","VJR 2","Human noise",7,"0:06:35","10:06:35 PM","A",""
12676,"19_12_05_06","VJR 2","Human noise",7,"0:04:54","11:04:54 PM","A",""
12677,"19_12_05_06","VJR 2","Human noise",7,"0:13:19","11:13:19 PM","A",""
12678,"19_12_05_06","VJR 2","Barred Eagle-owl",30,"0:16:09","11:16:09 PM","A",""
12679,"19_12_09_01","VJR 1","Slender-billed Crow",40,"0:01:30","6:01:30 PM","A",""
12680,"19_12_09_01","VJR 1","Human noise",1000,"0:03:57","6:03:57 PM","A",""
12681,"19_12_09_01","VJR 1","Moustached Babbler",7,"0:05:37","6:05:37 PM","A","call; also at 9:20"
12682,"19_12_09_01","VJR 1","Moustached Babbler",7,"0:05:37","6:05:37 PM","A","call"
12683,"19_12_09_02","VJR 1",NA,NA,"0:00:00","7:00:00 PM",NA,"No data"
12684,"19_12_09_03","VJR 1",NA,NA,"0:00:00","8:00:00 PM",NA,"No data"
12685,"19_12_09_04","VJR 1",NA,NA,"0:00:00","9:00:00 PM",NA,"No data"
12686,"19_12_09_05","VJR 1",NA,NA,"0:00:00","10:00:00 PM",NA,"No data"
12687,"19_12_09_06","VJR 1","Banded Bay Cuckoo",40,"0:01:07","11:01:07 PM",NA,""
12688,"19_08_30_03","VJR 2","Violet Cuckoo",30,"0:04:15","8:04:15 AM","A",""
12690,"19_11_23_05","Riparian 1","Violet Cuckoo",35,"0:09:55","10:09:55 AM","A",""
12691,"19_12_11_01","Riparian 1","Human noise",30,"0:09:29","6:24:29 PM","A","lorry honking"
12692,"19_12_11_02","Riparian 1","Human noise",30,"0:00:27","7:00:27 PM","A","lorry honking"
12693,"19_12_11_03","Riparian 1","Human noise",25,"0:08:10","8:08:10 PM","A","lorry"
12694,"19_12_11_04","Riparian 1","Human noise",25,"0:01:58","9:01:58 PM","A","lorry"
12695,"19_12_11_04","Riparian 1","Human noise",25,"0:03:55","9:03:55 PM","A","lorry"
12696,"19_12_11_05","Riparian 1",NA,NA,"0:00:00","10:00:00 PM",NA,"No data"
12697,"19_12_11_06","Riparian 1",NA,NA,"0:00:00","11:00:00 PM",NA,"No data"
12698,"19_12_12_02","OP3 843","Human noise",500,"0:00:00","7:00:00 PM","A","mosque prayers, through whole point count"
12699,"19_12_12_03","OP3 843","Human noise",500,"0:00:00","8:00:00 PM","A","mosque prayers, through whole point count"
12700,"19_12_12_03","OP3 843","Human noise",40,"0:18:33","8:18:33 PM","A","lorry"
12701,"19_12_12_04","OP3 843",NA,NA,"0:00:00","9:00:00 PM",NA,"No data"
12702,"19_12_12_05","OP3 843",NA,NA,"0:00:00","10:00:00 PM",NA,"No data"
12703,"19_12_12_06","OP3 843",NA,NA,"0:00:00","11:00:00 PM",NA,"No data"
12704,"19_12_16_01","E100 edge","Greater Coucal",NA,"0:01:36","6:01:36 PM","A",""
12705,"19_12_16_01","E100 edge","Black-and-yellow Broadbill",NA,"0:07:29","6:07:29 PM","A",""
12706,"19_12_16_01","E100 edge","Barred Eagle-owl",NA,"0:15:36","6:15:36 PM","A",""
12707,"19_12_16_02","E100 edge",NA,NA,"0:00:00","7:00:00 PM",NA,"No data"
12708,"19_12_16_03","E100 edge",NA,NA,"0:00:00","8:00:00 PM",NA,"No data"
12709,"19_12_16_04","E100 edge","Smiths Giant Gecko",NA,"0:06:32","9:06:32 PM","A",""
12710,"19_12_16_05","E100 edge","Human noise",NA,"0:19:03","10:19:03 PM","A",""
12711,"19_12_16_06","E100 edge","Human noise",NA,"0:00:07","11:00:07 PM","A","until 0:39"
12712,"19_12_19_01","VJR 1","Moustached Babbler",5,"0:00:59","6:00:59 PM","A",""
12713,"19_12_19_01","VJR 1","Black-and-yellow Broadbill",25,"0:08:34","6:08:34 PM","A",""
12714,"19_12_19_01","VJR 1","Banded Bay Cuckoo",20,"0:08:39","6:08:39 PM","A",""
12716,"19_12_19_02","VJR 1",NA,NA,"0:00:00","7:00:00 PM",NA,"No data"
12717,"19_12_19_03","VJR 1",NA,NA,"0:00:00","8:00:00 PM",NA,"No data"
12718,"19_12_19_04","VJR 1","Plaintive Cuckoo",30,"0:09:05","9:09:05 PM","A",""
12719,"19_12_19_04","VJR 1","Human noise",1000,"0:18:42","9:18:42 PM","A",""
12720,"19_12_19_05","VJR 1",NA,NA,"0:00:00","10:00:00 PM",NA,"No data"
12721,"19_12_19_06","VJR 1","Plaintive Cuckoo",30,"0:16:03","11:16:03 PM","A",""
12723,"19_12_20_02","B1 602","Human noise",NA,"0:07:23","7:07:23 PM",NA,""
12724,"19_12_20_03","B1 602",NA,NA,"0:00:00","8:00:00 PM",NA,"No data"
12725,"19_12_20_04","B1 602","Human noise",NA,"0:13:45","9:13:45 PM",NA,""
12726,"19_12_20_05","B1 602",NA,NA,"0:00:00","10:00:00 PM",NA,"No data"
12727,"19_12_20_06","B1 602",NA,NA,"0:00:00","11:00:00 PM",NA,"No data"
12728,"19_12_23_01","B1 602","Orange-bellied Flowerpecker",17,"0:00:01","6:00:01 AM","A","also at 0:43"
12729,"19_12_23_01","B1 602","Lesser Green Leafbird",20,"0:00:03","6:00:03 AM","A","also at 7:16 (JA463)"
